cityid_ppn,cityid_a,cityid_b,cityid_t,city,state,country,state_code,country_code,latitude,longitude,hotel_count,mod_date_time
800000519,99659,,3000005298,Bradley,Illinois,United States,IL,US,41.1419,-87.8611,1,5/4/17 17:49
800000522,672095,20033068,3000005343,Canton,Illinois,United States,IL,US,40.5581,-90.035,3,5/4/17 17:49
800000525,18856,20033098,3000005359,Casey,Illinois,United States,IL,US,39.2992,-87.9925,1,5/4/17 17:49
800000526,21998,20033099,3000005360,Caseyville,Illinois,United States,IL,US,38.6367,-90.0256,5,5/4/17 17:49
800000527,23245,20033129,3000005363,Centralia,Illinois,United States,IL,US,38.525,-89.1333,3,5/4/17 17:49
800000528,104020,20033167,3000005378,Chester,Illinois,United States,IL,US,37.9136,-89.8219,1,5/4/17 17:49
800000529,104024,20033179,3000005384,Chillicothe,Illinois,United States,IL,US,40.9162,-89.4884,2,5/4/17 17:49
800000534,,,3000005399,Coal Valley,Illinois,United States,IL,US,41.4286,-90.4608,1,5/4/17 17:49
800000535,99877,20033456,3000005460,Dixon,Illinois,United States,IL,US,41.8422,-89.4815,3,5/4/17 17:49
800000539,22024,,3000005482,East Moline,Illinois,United States,IL,US,41.5008,-90.4442,1,5/4/17 17:49
800000550,,20033822,3000005564,Fulton,Illinois,United States,IL,US,41.8672,-90.1594,1,5/4/17 17:49
800000551,100023,20033861,3000005574,Geneseo,Illinois,United States,IL,US,41.4525,-90.1548,2,5/4/17 17:49
800000552,,20033887,3000005585,Gilman,Illinois,United States,IL,US,40.7667,-87.9922,3,5/4/17 17:49
800000557,100056,20033964,3000005615,Grayslake,Illinois,United States,IL,US,42.3444,-88.0417,1,5/4/17 17:49
800000558,104229,20033965,3000005616,Grayville,Illinois,United States,IL,US,38.2575,-87.9936,3,5/4/17 17:49
800000560,,,3000005630,Hampshire,Illinois,United States,IL,US,42.0978,-88.5303,1,5/4/17 17:49
800000561,23220,20034056,3000005636,Harrisburg,Illinois,United States,IL,US,37.7383,-88.5406,2,5/4/17 17:49
800000562,22156,20034072,3000005641,Harvey,Illinois,United States,IL,US,41.61,-87.6467,4,5/4/17 17:49
800000564,23479,20034141,3000005657,Highland,Illinois,United States,IL,US,38.7394,-89.6711,1,5/4/17 17:49
800000571,100213,20034390,3000005719,Kewanee,Illinois,United States,IL,US,41.2456,-89.9247,3,5/4/17 17:49
800000574,100263,20034509,3000005748,Le Roy,Illinois,United States,IL,US,40.3519,-88.7642,2,5/4/17 17:49
800000575,,20034529,3000005753,Lemont,Illinois,United States,IL,US,41.6736,-88.0017,2,5/4/17 17:49
800000581,100358,20034707,3000005813,Marshall,Illinois,United States,IL,US,39.3914,-87.6936,2,5/4/17 17:49
800000582,100366,20034718,3000005817,Mascoutah,Illinois,United States,IL,US,38.4903,-89.7931,1,5/4/17 17:49
800000583,100381,,3000005827,Mc Lean,Illinois,United States,IL,US,40.3406,-89.1499,1,5/4/17 17:49
800000584,100393,20034785,3000005838,Mendota,Illinois,United States,IL,US,41.5472,-89.1175,2,5/4/17 17:49
800000586,,,3000005865,Monmouth,Illinois,United States,IL,US,40.9114,-90.6472,2,5/4/17 17:49
800000588,100440,20034881,3000005868,Monticello,Illinois,United States,IL,US,40.0263,-88.568,2,5/4/17 17:49
800000590,100477,20034949,3000005898,Nashville,Illinois,United States,IL,US,38.3436,-89.3806,1,5/4/17 17:49
800000591,100480,20034953,3000005900,Nauvoo,Illinois,United States,IL,US,40.55,-91.3847,2,5/4/17 17:49
800000594,100536,,3000005951,Olney,Illinois,United States,IL,US,38.7308,-88.0853,1,5/4/17 17:49
800000596,514210,20035149,3000005960,Oregon,Illinois,United States,IL,US,42.0147,-89.3322,3,5/4/17 17:49
800000601,,20035223,3000005984,Paxton,Illinois,United States,IL,US,40.4603,-88.0953,2,5/4/17 17:49
800000602,22791,20035233,3000005989,Pekin,Illinois,United States,IL,US,40.5675,-89.6406,4,5/4/17 17:49
800000604,100598,20035272,3000006000,Pinckneyville,Illinois,United States,IL,US,38.0803,-89.3819,1,5/4/17 17:49
800000606,100635,,3000006020,Princeton,Illinois,United States,IL,US,41.3681,-89.4647,3,5/4/17 17:49
800000608,100663,20035444,3000006037,Richmond,Illinois,United States,IL,US,42.4758,-88.3058,1,5/4/17 17:49
800000609,,20035475,3000006047,River Grove,Illinois,United States,IL,US,41.9258,-87.8358,3,5/4/17 17:49
800000611,104703,,3000006054,Robinson,Illinois,United States,IL,US,39.0053,-87.7392,1,5/4/17 17:49
800000612,22997,20035500,3000006058,Rock Falls,Illinois,United States,IL,US,41.7797,-89.6889,4,5/4/17 17:49
800000615,100692,20035537,3000006070,Roselle,Illinois,United States,IL,US,41.9847,-88.0797,1,5/4/17 17:49
800000618,100746,,3000006096,Savoy,Illinois,United States,IL,US,40.0547,-88.2517,1,5/4/17 17:49
800000620,,,3000006129,Silvis,Illinois,United States,IL,US,41.5122,-90.415,1,5/4/17 17:49
800000621,22793,20035812,3000006144,Sparta,Illinois,United States,IL,US,38.1231,-89.7017,4,5/4/17 17:49
800000622,,20035848,3000006152,Staunton,Illinois,United States,IL,US,39.0122,-89.7911,1,5/4/17 17:49
800000624,104878,20035959,3000006181,Taylorville,Illinois,United States,IL,US,39.5489,-89.2944,3,5/4/17 17:49
800000626,100919,20036187,3000006249,Waterloo,Illinois,United States,IL,US,38.3358,-90.1497,2,5/4/17 17:49
800000627,100922,20036192,3000006251,Watseka,Illinois,United States,IL,US,40.7761,-87.7364,2,5/4/17 17:49
800000629,,,3000006262,West Chicago,Illinois,United States,IL,US,41.8847,-88.2039,1,5/4/17 17:49
800000632,,20036320,3000006286,Wilmington,Illinois,United States,IL,US,41.3078,-88.1467,1,5/4/17 17:49
800000636,,20036419,3000006312,Zion,Illinois,United States,IL,US,42.4461,-87.8328,3,5/4/17 17:49
800000638,22365,20036698,3000006346,Bluffton,Indiana,United States,IN,US,40.7386,-85.1717,4,5/4/17 17:49
800000639,,,3000006354,Brazil,Indiana,United States,IN,US,39.5236,-87.125,1,5/4/17 17:49
800000647,99859,20037157,3000006435,Decatur,Indiana,United States,IN,US,40.8306,-84.9292,3,5/4/17 17:49
800000650,,20037482,3000006490,Frankfort,Indiana,United States,IN,US,40.2794,-86.5108,4,5/4/17 17:49
800000651,100006,20037496,3000006497,French Lick,Indiana,United States,IN,US,38.5489,-86.62,4,5/4/17 17:49
800000655,100112,,3000006539,Hebron,Indiana,United States,IN,US,41.3186,-87.2003,2,5/4/17 17:49
800000656,100152,20037848,3000006553,Huntingburg,Indiana,United States,IN,US,38.2989,-86.955,1,5/4/17 17:49
800000658,22663,20038079,3000006592,Lawrenceburg,Indiana,United States,IN,US,39.0908,-84.85,4,5/4/17 17:49
800000659,5641,20038088,3000006594,Lebanon,Indiana,United States,IN,US,40.0483,-86.4692,5,5/4/17 17:49
800000662,,,3000006669,Munster,Indiana,United States,IN,US,41.5644,-87.5125,2,5/4/17 17:49
800000663,514232,20038484,3000006672,Nashville,Indiana,United States,IN,US,39.2072,-86.2511,9,5/4/17 17:49
800000665,22734,20038524,3000006678,New Haven,Indiana,United States,IN,US,41.0733,-85.0173,1,5/4/17 17:49
800000666,100511,20038608,3000006695,North Vernon,Indiana,United States,IN,US,39.0061,-85.6236,1,5/4/17 17:49
800000667,23445,20038771,3000006725,Peru,Indiana,United States,IN,US,40.7536,-86.0689,2,5/4/17 17:49
800000668,,,3000006746,Rensselaer,Indiana,United States,IN,US,40.9367,-87.1508,2,5/4/17 17:49
800000669,100685,20039017,3000006756,Rockport,Indiana,United States,IN,US,37.8831,-87.0494,1,5/4/17 17:49
800000670,514167,20039020,3000006757,Rockville,Indiana,United States,IN,US,39.7625,-87.2292,2,5/4/17 17:49
800000675,22638,20039591,3000006841,Wabash,Indiana,United States,IN,US,40.7978,-85.8206,4,5/4/17 17:49
800000678,,20039732,3000006869,Whitestown,Indiana,United States,IN,US,39.9972,-86.3458,1,5/4/17 17:49
800000681,99550,20042084,3000006909,Arkansas City,Kansas,United States,KS,US,37.0619,-97.0381,4,5/4/17 17:49
800000682,78734,20042098,3000006915,Atchison,Kansas,United States,KS,US,39.5631,-95.1214,4,5/4/17 17:49
800000683,99603,20042152,3000006935,Belleville,Kansas,United States,KS,US,39.8244,-97.6322,2,5/4/17 17:49
800000685,22367,20042205,3000006953,Bonner Springs,Kansas,United States,KS,US,39.0597,-94.8833,2,5/4/17 17:49
800000689,99801,20042338,3000007003,Coffeyville,Kansas,United States,KS,US,37.0372,-95.6161,5,5/4/17 17:49
800000690,,20042401,3000007024,De Soto,Kansas,United States,KS,US,38.9792,-94.9683,2,5/4/17 17:49
800000691,,,3000007083,Frontenac,Kansas,United States,KS,US,37.4556,-94.6889,2,5/4/17 17:49
800000692,100019,20042566,3000007090,Gardner,Kansas,United States,KS,US,38.8108,-94.9269,1,5/4/17 17:49
800000693,100057,20042613,3000007109,Great Bend,Kansas,United States,KS,US,38.3621,-98.7803,9,5/4/17 17:49
800000694,514335,20042618,3000007113,Greensburg,Kansas,United States,KS,US,37.6028,-99.2922,2,5/4/17 17:49
800000695,,,3000007117,Grinnell,Kansas,United States,KS,US,39.1272,-100.629,2,5/4/17 17:49
800000696,100169,900051205,3000007163,Iola,Kansas,United States,KS,US,37.9267,-95.3995,3,5/4/17 17:49
800000697,22579,20042841,3000007191,Lansing,Kansas,United States,KS,US,39.2486,-94.9,2,5/4/17 17:49
800000698,100259,20042844,3000007192,Larned,Kansas,United States,KS,US,38.1806,-99.0983,2,5/4/17 17:49
800000699,100264,20042856,3000007196,Leavenworth,Kansas,United States,KS,US,39.3111,-94.9222,4,5/4/17 17:49
800000701,,20042927,3000007232,Maize,Kansas,United States,KS,US,37.7792,-97.4669,1,5/4/17 17:49
800000702,104612,20043151,3000007325,Paola,Kansas,United States,KS,US,38.5722,-94.8789,1,5/4/17 17:49
800000703,100571,20043159,3000007329,Parsons,Kansas,United States,KS,US,37.3403,-95.2608,5,5/4/17 17:49
800000705,,20043311,3000007384,Russell,Kansas,United States,KS,US,38.8953,-98.8594,4,5/4/17 17:49
800000707,104741,,3000007397,Scott City,Kansas,United States,KS,US,38.4825,-100.907,1,5/4/17 17:49
800000711,,,3000007454,Wa Keeney,Kansas,United States,KS,US,38.9142,-99.8736,3,5/4/17 17:49
800000712,100908,20043568,3000007462,Wamego,Kansas,United States,KS,US,39.2019,-96.3047,2,5/4/17 17:49
800000713,514105,,3000007464,Waterville,Kansas,United States,KS,US,39.6911,-96.7472,1,5/4/17 17:49
800000714,671565,,3000007499,Albany,Kentucky,United States,KY,US,36.6908,-85.1347,1,5/4/17 17:49
800000716,103887,,3000007521,Barbourville,Kentucky,United States,KY,US,36.8664,-83.8889,1,5/4/17 17:49
800000717,99588,20043890,3000007531,Beaver Dam,Kentucky,United States,KY,US,37.4019,-86.8758,1,5/4/17 17:49
800000718,22348,20043932,3000007538,Bellevue,Kentucky,United States,KY,US,39.1067,-84.4827,1,5/4/17 17:49
800000719,,20043951,3000007541,Benton,Kentucky,United States,KY,US,36.8572,-88.3503,2,5/4/17 17:49
800000721,99699,20044261,3000007587,Cadiz,Kentucky,United States,KY,US,36.865,-87.8353,4,5/4/17 17:49
800000722,,20044272,3000007590,Calvert City,Kentucky,United States,KY,US,37.0333,-88.35,3,5/4/17 17:49
800000723,,20044331,3000007603,Catlettsburg,Kentucky,United States,KY,US,38.4047,-82.6006,1,5/4/17 17:49
800000724,99745,20044359,3000007609,Central City,Kentucky,United States,KY,US,37.2939,-87.1233,6,5/4/17 17:49
800000727,99809,20044494,3000007624,Columbia,Kentucky,United States,KY,US,37.1028,-85.3064,5,5/4/17 17:49
800000729,100051,20045315,3000007748,Grand Rivers,Kentucky,United States,KY,US,37.0031,-88.2344,2,5/4/17 17:49
800000730,,20045466,3000007774,Harrodsburg,Kentucky,United States,KY,US,37.7622,-84.8433,2,5/4/17 17:49
800000732,22630,20045518,3000007782,Henderson,Kentucky,United States,KY,US,37.8361,-87.59,8,5/4/17 17:49
800000735,100318,20046119,3000007865,Louisa,Kentucky,United States,KY,US,38.1142,-82.6033,3,5/4/17 17:49
800000736,514263,,3000007876,Manchester,Kentucky,United States,KY,US,37.1536,-83.7619,1,5/4/17 17:49
800000738,,20046240,3000007882,Mayfield,Kentucky,United States,KY,US,36.7417,-88.6367,3,5/4/17 17:49
800000739,,20046246,3000007885,Maysville,Kentucky,United States,KY,US,38.6411,-83.7444,4,5/4/17 17:49
800000740,22809,20046309,3000007898,Middlesboro,Kentucky,United States,KY,US,36.6083,-83.7167,3,5/4/17 17:49
800000742,23294,900050727,3000007933,Newport,Kentucky,United States,KY,US,39.0917,-84.4962,3,5/4/17 17:49
800000746,,20046695,3000007950,Paintsville,Kentucky,United States,KY,US,37.8144,-82.8072,3,5/4/17 17:49
800000747,514205,20046708,3000007951,Paris,Kentucky,United States,KY,US,38.2097,-84.2531,1,5/4/17 17:49
800000749,514196,,3000007961,Perryville,Kentucky,United States,KY,US,37.6503,-84.9517,1,5/4/17 17:49
800000750,22816,20046797,3000007967,Pikeville,Kentucky,United States,KY,US,37.4792,-82.5189,5,5/4/17 17:49
800000751,672119,20046929,3000007978,Princeton,Kentucky,United States,KY,US,37.1092,-87.8819,2,5/4/17 17:49
800000752,,,3000008016,Russell,Kentucky,United States,KY,US,38.5172,-82.6978,1,5/4/17 17:49
800000753,23249,20047162,3000008018,Russellville,Kentucky,United States,KY,US,36.8453,-86.8872,2,5/4/17 17:49
800000758,,20047437,3000008066,Sparta,Kentucky,United States,KY,US,38.6769,-84.9069,1,5/4/17 17:49
800000760,,20047863,3000008125,Walton,Kentucky,United States,KY,US,38.8756,-84.6103,3,5/4/17 17:49
800000762,100943,20047929,3000008137,West Liberty,Kentucky,United States,KY,US,37.9214,-83.2597,1,5/4/17 17:49
800000763,104994,,3000008145,Whitesburg,Kentucky,United States,KY,US,37.1183,-82.8269,1,5/4/17 17:49
800000764,104995,20047986,3000008147,Whitley City,Kentucky,United States,KY,US,36.7233,-84.4706,1,5/4/17 17:49
800000766,99528,20048201,3000008175,Amite,Louisiana,United States,LA,US,30.7264,-90.5089,2,5/4/17 17:49
800000768,103893,20048317,3000008190,Bastrop,Louisiana,United States,LA,US,32.7757,-91.9073,2,5/4/17 17:49
800000769,99678,20048545,3000008214,Broussard,Louisiana,United States,LA,US,30.1469,-91.9611,2,5/4/17 17:49
800000770,103966,20048583,3000008217,Bunkie,Louisiana,United States,LA,US,30.9531,-92.1825,1,5/4/17 17:49
800000771,104007,,3000008227,Chalmette,Louisiana,United States,LA,US,29.9425,-89.9633,2,5/4/17 17:49
800000773,104072,,3000008248,Cut Off,Louisiana,United States,LA,US,29.5425,-90.3381,3,5/4/17 17:49
800000775,104089,20048953,3000008251,Delhi,Louisiana,United States,LA,US,32.4575,-91.4931,3,5/4/17 17:49
800000776,,,3000008270,Egan,Louisiana,United States,LA,US,30.2367,-92.5058,1,5/4/17 17:49
800000778,99999,,3000008294,Franklin,Louisiana,United States,LA,US,29.7958,-91.5014,3,5/4/17 17:49
800000779,,20049642,3000008346,Iowa,Louisiana,United States,LA,US,30.2367,-93.0136,2,5/4/17 17:49
800000782,,,3000008366,La Place,Louisiana,United States,LA,US,30.1555,-90.4399,8,5/4/17 17:49
800000785,100325,20049970,3000008391,Luling,Louisiana,United States,LA,US,29.9319,-90.3664,4,5/4/17 17:49
800000786,147362,20050014,3000008395,Mandeville,Louisiana,United States,LA,US,30.3581,-90.0656,1,5/4/17 17:49
800000787,514262,20050017,3000008397,Mansfield,Louisiana,United States,LA,US,32.0375,-93.7,6,5/4/17 17:49
800000788,23384,20050020,3000008399,Many,Louisiana,United States,LA,US,31.5686,-93.4839,3,5/4/17 17:49
800000789,,20050033,3000008402,Marksville,Louisiana,United States,LA,US,31.1278,-92.0661,2,5/4/17 17:49
800000790,7903,20050137,3000008414,Minden,Louisiana,United States,LA,US,32.6153,-93.2867,5,5/4/17 17:49
800000791,,,3000008437,Newllano,Louisiana,United States,LA,US,31.1233,-93.2927,1,5/4/17 17:49
800000792,,20050359,3000008443,Oakdale,Louisiana,United States,LA,US,30.8055,-92.6215,3,5/4/17 17:49
800000793,514192,,3000008461,Pitkin,Louisiana,United States,LA,US,30.9361,-92.9361,1,5/4/17 17:49
800000794,100611,,3000008463,Plaquemine,Louisiana,United States,LA,US,30.2889,-91.2342,1,5/4/17 17:49
800000795,22133,20050632,3000008479,Rayne,Louisiana,United States,LA,US,30.2347,-92.2683,3,5/4/17 17:49
800000796,100649,,3000008480,Rayville,Louisiana,United States,LA,US,32.4772,-91.7547,2,5/4/17 17:49
800000797,78864,20050776,3000008494,Saint Francisville,Louisiana,United States,LA,US,30.7797,-91.3764,4,5/4/17 17:49
800000798,514157,,3000008499,Saint Martinville,Louisiana,United States,LA,US,30.125,-91.8333,1,5/4/17 17:49
800000800,22193,20051057,3000008529,Tallulah,Louisiana,United States,LA,US,32.4083,-91.1867,3,5/4/17 17:49
800000802,104924,,3000008543,Ville Platte,Louisiana,United States,LA,US,30.6878,-92.2714,1,5/4/17 17:49
800000803,,20051213,3000008544,Vinton,Louisiana,United States,LA,US,30.1906,-93.5811,1,5/4/17 17:49
800000804,,20051230,3000008547,Walker,Louisiana,United States,LA,US,30.4878,-90.8614,2,5/4/17 17:49
800000805,,20051358,3000008556,Winnfield,Louisiana,United States,LA,US,31.9253,-92.6394,3,5/4/17 17:49
800000806,105012,,3000008557,Winnsboro,Louisiana,United States,LA,US,32.1631,-91.7206,2,5/4/17 17:49
800000807,,20051399,3000008560,Youngsville,Louisiana,United States,LA,US,30.0994,-91.99,2,5/4/17 17:49
800000810,,20061589,3000008570,Amherst,Massachusetts,United States,MA,US,42.3803,-72.5236,4,5/4/17 17:49
800000814,,,3000008583,Auburndale,Massachusetts,United States,MA,US,42.345,-71.2476,1,5/4/17 17:49
800000816,514456,,3000008588,Barre,Massachusetts,United States,MA,US,42.4228,-72.1056,1,5/4/17 17:49
800000819,,,3000008609,Bridgewater,Massachusetts,United States,MA,US,41.9903,-70.9756,1,5/4/17 17:49
800000820,,,3000008610,Brighton,Massachusetts,United States,MA,US,42.3485,-71.1551,1,5/4/17 17:49
800000826,23582,,3000008683,Foxboro,Massachusetts,United States,MA,US,42.0583,-71.25,6,5/4/17 17:49
800000827,,20062262,3000008686,Gardner,Massachusetts,United States,MA,US,42.575,-71.9986,2,5/4/17 17:49
800000834,100218,20062470,3000008731,Kingston,Massachusetts,United States,MA,US,41.9944,-70.725,1,5/4/17 17:49
800000839,22284,20062548,3000008747,Ludlow,Massachusetts,United States,MA,US,42.16,-72.4764,1,5/4/17 17:49
800000844,,20062625,3000008764,Medford,Massachusetts,United States,MA,US,42.4183,-71.1067,4,5/4/17 17:49
800000845,,,3000008796,North Andover,Massachusetts,United States,MA,US,42.6986,-71.1356,1,5/4/17 17:49
800000846,,20062808,3000008805,North Falmouth,Massachusetts,United States,MA,US,41.6458,-70.6189,2,5/4/17 17:49
800000847,22465,,3000008810,Northampton,Massachusetts,United States,MA,US,42.325,-72.6417,3,5/4/17 17:49
800000848,,20062878,3000008814,Norton,Massachusetts,United States,MA,US,41.9667,-71.1875,1,5/4/17 17:49
800000850,514176,,3000008841,Rehoboth,Massachusetts,United States,MA,US,41.8403,-71.25,1,5/4/17 17:49
800000854,,20063327,3000008883,Southbridge,Massachusetts,United States,MA,US,42.075,-72.0339,2,5/4/17 17:49
800000858,22187,20063381,3000008896,Sutton,Massachusetts,United States,MA,US,42.15,-71.7633,1,5/4/17 17:49
800000860,22434,,3000008899,Taunton,Massachusetts,United States,MA,US,41.9,-71.0903,1,5/4/17 17:49
800000863,,20063538,3000008927,West Barnstable,Massachusetts,United States,MA,US,41.7056,-70.375,2,5/4/17 17:49
800000866,,,3000008948,Westport,Massachusetts,United States,MA,US,41.6088,-71.0819,1,5/4/17 17:49
800000869,,,3000008974,Andrews Air Force Base,Maryland,United States,MD,US,38.8067,-76.8775,1,5/4/17 17:49
800000874,,,3000009009,Brooklyn,Maryland,United States,MD,US,39.2303,-76.6025,2,5/4/17 17:49
800000881,,20057063,3000009139,Hunt Valley,Maryland,United States,MD,US,39.4997,-76.6414,2,5/4/17 17:49
800000886,99934,20055708,3000009084,Emmitsburg,Maryland,United States,MD,US,39.7044,-77.3272,1,5/4/17 17:49
800000891,22149,,3000009125,Gwynn Oak,Maryland,United States,MD,US,39.3325,-76.6931,2,5/4/17 17:49
800000895,,20057259,3000009151,Joppa,Maryland,United States,MD,US,39.4336,-76.3581,1,5/4/17 17:49
800000896,,20057607,3000009162,Leonardtown,Maryland,United States,MD,US,38.2911,-76.6361,1,5/4/17 17:49
800000897,864,20057622,3000009163,Lexington Park,Maryland,United States,MD,US,38.2667,-76.4542,10,5/4/17 17:49
800000901,100377,,3000009182,Mc Henry,Maryland,United States,MD,US,39.5476,-79.3619,2,5/4/17 17:49
800000905,22110,,3000009216,Parkville,Maryland,United States,MD,US,39.3772,-76.54,1,5/4/17 17:49
